# title = Invariant Mass Jet Pair
# xlabel = $M_{\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: .0000000000
# Number of generated events: 7531973577
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
 134    6650.00    6700.00  9.135402442156196E-07  5.479280286496299E-09 5439914
 135    6700.00    6750.00  8.266850327568895E-07  4.983479346510219E-09 5294505
 136    6750.00    6800.00  7.550979008765501E-07  4.599777472801765E-09 5152263
 137    6800.00    6850.00  6.929846223119012E-07  4.319967901892321E-09 5009877
 138    6850.00    6900.00  6.451354342874655E-07  4.129235020538554E-09 4881126
 139    6900.00    6950.00  5.858482373109283E-07  3.872716742390426E-09 4744891
 140    6950.00    7000.00  5.270283875678900E-07  3.407364671086300E-09 4618990
 141    7000.00    7050.00  4.756632823925501E-07  3.093717151081584E-09 4493241
 142    7050.00    7100.00  4.364012177332064E-07  2.837645987770716E-09 4365982
 143    7100.00    7150.00  3.962654183451889E-07  2.941147955941679E-09 4249692
 144    7150.00    7200.00  3.597709074700328E-07  2.421959048058346E-09 4133294
 145    7200.00    7250.00  3.242420367082231E-07  2.238707858113267E-09 4022082
 146    7250.00    7300.00  2.986646733320728E-07  2.067905694435708E-09 3909310
 147    7300.00    7350.00  2.682431642429287E-07  1.886406172628294E-09 3799299
 148    7350.00    7400.00  2.426110584151450E-07  1.708502289093309E-09 3695252
 149    7400.00    7450.00  2.183493774714202E-07  1.560326021727797E-09 3591795
 150    7450.00    7500.00  1.987719615206856E-07  1.451795470819060E-09 3486874
 151    7500.00    7550.00  1.810571312903343E-07  1.329069891290625E-09 3387607
 152    7550.00    7600.00  1.604791516073806E-07  1.184442983866733E-09 3295227
 153    7600.00    7650.00  1.446097763730290E-07  1.077617155488363E-09 3198341
 154    7650.00    7700.00  1.316414067954495E-07  1.042895920199965E-09 3107750
 155    7700.00    7750.00  1.166910452403947E-07  9.014473056703003E-10 3015633
 156    7750.00    7800.00  1.062109185124672E-07  8.303686397364870E-10 2929384
 157    7800.00    7850.00  9.603748768357651E-08  7.578752285304646E-10 2846819
 158    7850.00    7900.00  8.541534587191538E-08  6.912575447147337E-10 2759311
 159    7900.00    7950.00  7.639536364703456E-08  6.066112252870244E-10 2677873
 160    7950.00    8000.00  6.822387175022776E-08  5.492548922581686E-10 2599116
 161    8000.00    8050.00  6.089544753344024E-08  5.017400224579205E-10 2522307
 162    8050.00    8100.00  5.452888013808152E-08  4.593776960974036E-10 2444895
 163    8100.00    8150.00  4.894190326542351E-08  4.067158730516506E-10 2370918
 164    8150.00    8200.00  4.370397170989093E-08  3.669965786542375E-10 2297403
 165    8200.00    8250.00  3.848932130306578E-08  3.241345560083774E-10 2226458
 166    8250.00    8300.00  3.448849861129560E-08  2.968829097502733E-10 2159656
 167    8300.00    8350.00  3.065011029969676E-08  2.775046055473114E-10 2088679
 168    8350.00    8400.00  2.686892618039553E-08  2.381787074134320E-10 2022905
 169    8400.00    8450.00  2.374287295986150E-08  2.081639373894294E-10 1961818
 170    8450.00    8500.00  2.101410488846840E-08  1.873882605539161E-10 1900736
 171    8500.00    8550.00  1.863096458909113E-08  1.687234444668127E-10 1839467
 172    8550.00    8600.00  1.630781972174991E-08  1.510786691561055E-10 1782305
 173    8600.00    8650.00  1.458114896962120E-08  1.362854392935084E-10 1720297
 174    8650.00    8700.00  1.262206113640040E-08  1.174878601744134E-10 1666264
 175    8700.00    8750.00  1.119928498040729E-08  1.030055018760072E-10 1609658
 176    8750.00    8800.00  9.770404151866525E-09  9.534759334182309E-11 1556864
 177    8800.00    8850.00  8.460829163742967E-09  8.229102935293350E-11 1502716
 178    8850.00    8900.00  7.472163361864861E-09  7.232903601145527E-11 1452346
